Programme code,Study Year,Academic Year,Course,Course Type
10052,1.0,2016-2017,1288,elective
10052,1.0,2016-2017,1240,elective
10052,1.0,2016-2017,1155,elective
10052,1.0,2016-2017,1052,elective
10052,1.0,2016-2017,1015,elective
10052,1.0,2017-2018,1283,compulsory
10052,1.0,2017-2018,1210,compulsory
10052,1.0,2017-2018,1268,compulsory-elective
10052,1.0,2017-2018,1247,compulsory-elective
10052,1.0,2017-2018,1233,compulsory-elective
10052,1.0,2017-2018,1128,compulsory-elective
10052,1.0,2017-2018,1289,elective
10052,1.0,2017-2018,1174,elective
10052,1.0,2017-2018,1151,elective
10052,1.0,2017-2018,1086,elective
10052,1.0,2017-2018,1056,elective
10052,1.0,2017-2018,1052,elective
10052,1.0,2018-2019,1216,compulsory
10052,1.0,2018-2019,1124,compulsory
10052,1.0,2018-2019,1299,compulsory-elective
10052,1.0,2018-2019,1213,compulsory-elective
10052,1.0,2018-2019,1187,compulsory-elective
10052,1.0,2018-2019,1019,compulsory-elective
10052,1.0,2018-2019,1279,compulsory-elective
10052,1.0,2018-2019,1218,compulsory-elective
10052,1.0,2018-2019,1135,compulsory-elective
10052,1.0,2018-2019,1097,compulsory-elective
10052,1.0,2019-2020,1175,compulsory
10052,1.0,2019-2020,1020,compulsory
10052,1.0,2019-2020,1276,compulsory-elective
10052,1.0,2019-2020,1258,compulsory-elective
10052,1.0,2019-2020,1107,compulsory-elective
10052,1.0,2019-2020,1292,elective
10052,1.0,2019-2020,1271,elective
10052,1.0,2019-2020,1201,elective
10052,1.0,2019-2020,1078,elective
10052,1.0,2020-2021,1242,compulsory
10052,1.0,2020-2021,1229,compulsory-elective
10052,1.0,2020-2021,1194,compulsory-elective
10052,1.0,2020-2021,1112,compulsory-elective
10052,1.0,2020-2021,1269,elective
10052,1.0,2020-2021,1177,elective
10052,1.0,2020-2021,1113,elective
10052,1.0,2020-2021,1099,elective
10052,1.0,2020-2021,1019,elective
10052,1.0,2021-2022,1243,compulsory
10052,1.0,2021-2022,1280,compulsory-elective
10052,1.0,2021-2022,1271,compulsory-elective
10052,1.0,2021-2022,1114,compulsory-elective
10052,1.0,2021-2022,1090,compulsory-elective
10052,1.0,2021-2022,1295,compulsory-elective
10052,1.0,2021-2022,1248,compulsory-elective
10052,1.0,2021-2022,1038,compulsory-elective
10052,1.0,2021-2022,1010,compulsory-elective
10052,1.0,2022-2023,1154,compulsory
10052,1.0,2022-2023,1067,compulsory
10052,1.0,2022-2023,1151,compulsory
10052,1.0,2022-2023,1116,compulsory
10052,1.0,2022-2023,1206,elective
10052,1.0,2022-2023,1134,elective
10052,1.0,2022-2023,1044,elective
10052,1.0,2022-2023,1025,elective
10052,1.0,2023-2024,1135,compulsory
10052,1.0,2023-2024,1127,compulsory
10052,1.0,2023-2024,1217,compulsory
10052,1.0,2023-2024,1057,compulsory
10052,1.0,2023-2024,1256,elective
10052,1.0,2023-2024,1195,elective
10052,1.0,2023-2024,1173,elective
10052,1.0,2023-2024,1102,elective
10052,1.0,2023-2024,1077,elective
10052,1.0,2023-2024,1032,elective
10052,2.0,2013-2014,1240,compulsory
10052,2.0,2013-2014,1222,compulsory-elective
10052,2.0,2013-2014,1223,compulsory-elective
10052,2.0,2013-2014,1205,compulsory-elective
10052,2.0,2013-2014,1149,compulsory-elective
10052,2.0,2013-2014,1241,elective
10052,2.0,2013-2014,1207,elective
10052,2.0,2013-2014,1132,elective
10052,2.0,2013-2014,1097,elective
10052,2.0,2013-2014,1037,elective
10052,2.0,2014-2015,1013,compulsory
10052,2.0,2014-2015,1204,compulsory-elective
10052,2.0,2014-2015,1105,compulsory-elective
10052,2.0,2014-2015,1222,elective
10052,2.0,2014-2015,1188,elective
10052,2.0,2014-2015,1181,elective
10052,2.0,2014-2015,1095,elective
10052,2.0,2014-2015,1082,elective
10052,2.0,2015-2016,1079,compulsory
10052,2.0,2015-2016,1223,compulsory-elective
10052,2.0,2015-2016,1139,compulsory-elective
10052,2.0,2015-2016,1160,elective
10052,2.0,2015-2016,1078,elective
10052,2.0,2015-2016,1076,elective
10052,2.0,2015-2016,1044,elective
10052,2.0,2015-2016,1003,elective
10052,2.0,2016-2017,1136,compulsory
10052,2.0,2016-2017,1256,compulsory-elective
10052,2.0,2016-2017,1208,compulsory-elective
10052,2.0,2016-2017,1164,compulsory-elective
10052,2.0,2016-2017,1029,compulsory-elective
10052,2.0,2016-2017,1234,compulsory-elective
10052,2.0,2016-2017,1176,compulsory-elective
10052,2.0,2016-2017,1175,compulsory-elective
10052,2.0,2016-2017,1115,compulsory-elective
10052,2.0,2017-2018,1098,compulsory
10052,2.0,2017-2018,1083,compulsory
10052,2.0,2017-2018,1293,compulsory-elective
10052,2.0,2017-2018,1259,compulsory-elective
10052,2.0,2017-2018,1190,compulsory-elective
10052,2.0,2017-2018,1272,elective
10052,2.0,2017-2018,1233,elective
10052,2.0,2017-2018,1105,elective
10052,2.0,2017-2018,1059,elective
10052,2.0,2018-2019,1281,compulsory
10052,2.0,2018-2019,1299,compulsory-elective
10052,2.0,2018-2019,1187,compulsory-elective
10052,2.0,2018-2019,1148,compulsory-elective
10052,2.0,2018-2019,1294,elective
10052,2.0,2018-2019,1263,elective
10052,2.0,2018-2019,1191,elective
10052,2.0,2018-2019,1074,elective
10052,2.0,2019-2020,1187,compulsory
10052,2.0,2019-2020,1003,compulsory
10052,2.0,2019-2020,1208,compulsory
10052,2.0,2019-2020,1161,compulsory
10052,2.0,2019-2020,1282,elective
10052,2.0,2019-2020,1129,elective
10052,2.0,2019-2020,1065,elective
10052,2.0,2019-2020,1063,elective
10052,2.0,2020-2021,1233,compulsory
10052,2.0,2020-2021,1219,compulsory-elective
10052,2.0,2020-2021,1145,compulsory-elective
10052,2.0,2020-2021,1130,compulsory-elective
10052,2.0,2020-2021,1251,elective
10052,2.0,2020-2021,1218,elective
10052,2.0,2020-2021,1154,elective
10052,2.0,2020-2021,1100,elective
10052,2.0,2020-2021,1003,elective
10052,2.0,2021-2022,1153,compulsory
10052,2.0,2021-2022,1223,compulsory-elective
10052,2.0,2021-2022,1143,compulsory-elective
10052,2.0,2021-2022,1099,compulsory-elective
10052,2.0,2021-2022,1003,compulsory-elective
10052,2.0,2021-2022,1254,elective
10052,2.0,2021-2022,1238,elective
10052,2.0,2021-2022,1226,elective
10052,2.0,2021-2022,1212,elective
10052,2.0,2021-2022,1129,elective
10052,2.0,2021-2022,1056,elective
10052,2.0,2022-2023,1189,compulsory
10052,2.0,2022-2023,1084,compulsory
10052,2.0,2022-2023,1124,compulsory
10052,2.0,2022-2023,1024,compulsory
10052,2.0,2022-2023,1239,elective
10052,2.0,2022-2023,1144,elective
10052,2.0,2022-2023,1142,elective
10052,2.0,2022-2023,1110,elective
10052,2.0,2022-2023,1071,elective
10052,2.0,2022-2023,1060,elective
10052,2.0,2023-2024,1243,compulsory
10052,2.0,2023-2024,1061,compulsory
10052,2.0,2023-2024,1255,compulsory-elective
10052,2.0,2023-2024,1214,compulsory-elective
10052,2.0,2023-2024,1102,compulsory-elective
10052,2.0,2023-2024,1274,elective
10052,2.0,2023-2024,1218,elective
10052,2.0,2023-2024,1210,elective
10052,2.0,2023-2024,1158,elective
10052,2.0,2023-2024,1122,elective
10053,1.0,2013-2014,1037,compulsory
10053,1.0,2013-2014,1151,compulsory-elective
10053,1.0,2013-2014,1127,compulsory-elective
10053,1.0,2013-2014,1049,compulsory-elective
10053,1.0,2013-2014,1259,elective
10053,1.0,2013-2014,1243,elective
10053,1.0,2013-2014,1051,elective
10053,1.0,2013-2014,1013,elective
10053,1.0,2013-2014,1012,elective
10053,1.0,2014-2015,1184,compulsory
10053,1.0,2014-2015,1146,compulsory-elective
10053,1.0,2014-2015,1055,compulsory-elective
10053,1.0,2014-2015,1253,elective
10053,1.0,2014-2015,1171,elective
10053,1.0,2014-2015,1134,elective
10053,1.0,2014-2015,1052,elective
10053,1.0,2015-2016,1184,compulsory
10053,1.0,2015-2016,1174,compulsory
10053,1.0,2015-2016,1144,compulsory
10053,1.0,2015-2016,1071,compulsory
10053,1.0,2015-2016,1241,elective
10053,1.0,2015-2016,1207,elective
10053,1.0,2015-2016,1106,elective
10053,1.0,2015-2016,1097,elective
10053,1.0,2015-2016,1063,elective
10053,1.0,2016-2017,1017,compulsory
10053,1.0,2016-2017,1144,compulsory-elective
10053,1.0,2016-2017,1145,compulsory-elective
10053,1.0,2016-2017,1051,compulsory-elective
10053,1.0,2016-2017,1230,elective
10053,1.0,2016-2017,1206,elective
10053,1.0,2016-2017,1200,elective
10053,1.0,2016-2017,1194,elective
10053,1.0,2016-2017,1172,elective
10053,1.0,2016-2017,1160,elective
10053,1.0,2017-2018,1170,compulsory
10053,1.0,2017-2018,1182,compulsory-elective
10053,1.0,2017-2018,1046,compulsory-elective
10053,1.0,2017-2018,1023,compulsory-elective
10053,1.0,2017-2018,1247,elective
10053,1.0,2017-2018,1223,elective
10053,1.0,2017-2018,1199,elective
10053,1.0,2017-2018,1063,elective
10053,1.0,2017-2018,1017,elective
10053,1.0,2018-2019,1100,compulsory
10053,1.0,2018-2019,1261,compulsory-elective
10053,1.0,2018-2019,1207,compulsory-elective
10053,1.0,2018-2019,1120,compulsory-elective
10053,1.0,2018-2019,1056,compulsory-elective
10053,1.0,2018-2019,1283,compulsory-elective
10053,1.0,2018-2019,1199,compulsory-elective
10053,1.0,2018-2019,1162,compulsory-elective
10053,1.0,2018-2019,1020,compulsory-elective
10053,1.0,2019-2020,1082,compulsory
10053,1.0,2019-2020,1055,compulsory
10053,1.0,2019-2020,1214,compulsory-elective
10053,1.0,2019-2020,1154,compulsory-elective
10053,1.0,2019-2020,1131,compulsory-elective
10053,1.0,2019-2020,1017,compulsory-elective
10053,1.0,2019-2020,1255,elective
10053,1.0,2019-2020,1242,elective
10053,1.0,2019-2020,1199,elective
10053,1.0,2019-2020,1185,elective
10053,1.0,2019-2020,1063,elective
10053,1.0,2020-2021,1022,compulsory
10053,1.0,2020-2021,1215,compulsory-elective
10053,1.0,2020-2021,1212,compulsory-elective
10053,1.0,2020-2021,1059,compulsory-elective
10053,1.0,2020-2021,1017,compulsory-elective
10053,1.0,2020-2021,1284,elective
10053,1.0,2020-2021,1266,elective
10053,1.0,2020-2021,1206,elective
10053,1.0,2020-2021,1174,elective
10053,1.0,2020-2021,1039,elective
10053,1.0,2020-2021,1009,elective
10053,1.0,2021-2022,1285,compulsory
10053,1.0,2021-2022,1254,compulsory-elective
10053,1.0,2021-2022,1241,compulsory-elective
10053,1.0,2021-2022,1189,elective
10053,1.0,2021-2022,1110,elective
10053,1.0,2021-2022,1080,elective
10053,1.0,2021-2022,1035,elective
10053,1.0,2021-2022,1011,elective
10053,1.0,2022-2023,1235,compulsory
10053,1.0,2022-2023,1140,compulsory
10053,1.0,2022-2023,1289,compulsory-elective
10053,1.0,2022-2023,1252,compulsory-elective
10053,1.0,2022-2023,1205,compulsory-elective
10053,1.0,2022-2023,1091,compulsory-elective
10053,1.0,2022-2023,1269,elective
10053,1.0,2022-2023,1204,elective
10053,1.0,2022-2023,1157,elective
10053,1.0,2022-2023,1110,elective
10053,1.0,2022-2023,1036,elective
10053,1.0,2023-2024,1268,compulsory
10053,1.0,2023-2024,1280,compulsory-elective
10053,1.0,2023-2024,1200,compulsory-elective
10053,1.0,2023-2024,1084,compulsory-elective
10053,1.0,2023-2024,1061,compulsory-elective
10053,1.0,2023-2024,1252,compulsory-elective
10053,1.0,2023-2024,1209,compulsory-elective
10053,1.0,2023-2024,1090,compulsory-elective
10053,1.0,2023-2024,1040,compulsory-elective
10053,2.0,2013-2014,1143,compulsory
10053,2.0,2013-2014,1088,compulsory
10053,2.0,2013-2014,1247,compulsory
10053,2.0,2013-2014,1055,compulsory
10053,2.0,2013-2014,1182,elective
10053,2.0,2013-2014,1087,elective
10053,2.0,2013-2014,1059,elective
10053,2.0,2013-2014,1049,elective
10053,2.0,2014-2015,1294,compulsory
10053,2.0,2014-2015,1101,compulsory
10053,2.0,2014-2015,1274,compulsory
10053,2.0,2014-2015,1131,compulsory
10053,2.0,2014-2015,1295,elective
10053,2.0,2014-2015,1258,elective
10053,2.0,2014-2015,1251,elective
10053,2.0,2014-2015,1046,elective
10053,2.0,2014-2015,1041,elective
10053,2.0,2015-2016,1258,compulsory
10053,2.0,2015-2016,1106,compulsory
10053,2.0,2015-2016,1266,compulsory-elective
10053,2.0,2015-2016,1238,compulsory-elective
10053,2.0,2015-2016,1103,compulsory-elective
10053,2.0,2015-2016,1010,compulsory-elective
10053,2.0,2015-2016,1199,elective
10053,2.0,2015-2016,1050,elective
10053,2.0,2015-2016,1041,elective
10053,2.0,2015-2016,1023,elective
10053,2.0,2015-2016,1015,elective
10053,2.0,2015-2016,1013,elective
10053,2.0,2016-2017,1257,compulsory
10053,2.0,2016-2017,1263,compulsory-elective
10053,2.0,2016-2017,1179,compulsory-elective
10053,2.0,2016-2017,1135,compulsory-elective
10053,2.0,2016-2017,1199,elective
10053,2.0,2016-2017,1158,elective
10053,2.0,2016-2017,1027,elective
10053,2.0,2016-2017,1026,elective
10053,2.0,2017-2018,1171,compulsory
10053,2.0,2017-2018,1286,compulsory-elective
10053,2.0,2017-2018,1133,compulsory-elective
10053,2.0,2017-2018,1035,compulsory-elective
10053,2.0,2017-2018,1262,elective
10053,2.0,2017-2018,1217,elective
10053,2.0,2017-2018,1090,elective
10053,2.0,2017-2018,1069,elective
10053,2.0,2017-2018,1019,elective
10053,2.0,2018-2019,1009,compulsory
10053,2.0,2018-2019,1246,compulsory-elective
10053,2.0,2018-2019,1173,compulsory-elective
10053,2.0,2018-2019,1130,compulsory-elective
10053,2.0,2018-2019,1092,compulsory-elective
10053,2.0,2018-2019,1266,elective
10053,2.0,2018-2019,1229,elective
10053,2.0,2018-2019,1166,elective
10053,2.0,2018-2019,1150,elective
10053,2.0,2018-2019,1107,elective
10053,2.0,2018-2019,1059,elective
10053,2.0,2019-2020,1015,compulsory
10053,2.0,2019-2020,1261,compulsory-elective
10053,2.0,2019-2020,1190,compulsory-elective
10053,2.0,2019-2020,1187,compulsory-elective
10053,2.0,2019-2020,1050,compulsory-elective
10053,2.0,2019-2020,1225,elective
10053,2.0,2019-2020,1224,elective
10053,2.0,2019-2020,1126,elective
10053,2.0,2019-2020,1114,elective
10053,2.0,2019-2020,1091,elective
10053,2.0,2020-2021,1281,compulsory
10053,2.0,2020-2021,1171,compulsory
10053,2.0,2020-2021,1162,compulsory-elective
10053,2.0,2020-2021,1146,compulsory-elective
10053,2.0,2020-2021,1099,compulsory-elective
10053,2.0,2020-2021,1248,elective
10053,2.0,2020-2021,1223,elective
10053,2.0,2020-2021,1220,elective
10053,2.0,2020-2021,1139,elective
10053,2.0,2021-2022,1094,compulsory
10053,2.0,2021-2022,1112,compulsory-elective
10053,2.0,2021-2022,1038,compulsory-elective
10053,2.0,2021-2022,1291,elective
10053,2.0,2021-2022,1275,elective
10053,2.0,2021-2022,1228,elective
10053,2.0,2021-2022,1214,elective
10053,2.0,2021-2022,1081,elective
10053,2.0,2021-2022,1031,elective
10053,2.0,2022-2023,1139,compulsory
10053,2.0,2022-2023,1265,compulsory-elective
10053,2.0,2022-2023,1250,compulsory-elective
10053,2.0,2022-2023,1188,compulsory-elective
10053,2.0,2022-2023,1012,compulsory-elective
10053,2.0,2022-2023,1242,compulsory-elective
10053,2.0,2022-2023,1168,compulsory-elective
10053,2.0,2022-2023,1160,compulsory-elective
10053,2.0,2022-2023,1157,compulsory-elective
10053,2.0,2023-2024,1153,compulsory
10053,2.0,2023-2024,1091,compulsory
10053,2.0,2023-2024,1193,compulsory-elective
10053,2.0,2023-2024,1174,compulsory-elective
10053,2.0,2023-2024,1049,compulsory-elective
10053,2.0,2023-2024,1207,elective
10053,2.0,2023-2024,1176,elective
10053,2.0,2023-2024,1170,elective
10053,2.0,2023-2024,1137,elective
10054,1.0,2013-2014,1257,compulsory
10054,1.0,2013-2014,1092,compulsory
10054,1.0,2013-2014,1176,compulsory-elective
10054,1.0,2013-2014,1114,compulsory-elective
10054,1.0,2013-2014,1066,compulsory-elective
10054,1.0,2013-2014,1249,elective
10054,1.0,2013-2014,1196,elective
10054,1.0,2013-2014,1173,elective
10054,1.0,2013-2014,1152,elective
10054,1.0,2013-2014,1110,elective
10054,1.0,2013-2014,1031,elective
10054,1.0,2014-2015,1269,compulsory
10054,1.0,2014-2015,1111,compulsory
10054,1.0,2014-2015,1130,compulsory
10054,1.0,2014-2015,1015,compulsory
10054,1.0,2014-2015,1287,elective
10054,1.0,2014-2015,1212,elective
10054,1.0,2014-2015,1204,elective
10054,1.0,2014-2015,1008,elective
10054,1.0,2015-2016,1236,compulsory
10054,1.0,2015-2016,1214,compulsory-elective
10054,1.0,2015-2016,1215,compulsory-elective
10054,1.0,2015-2016,1164,compulsory-elective
10054,1.0,2015-2016,1110,compulsory-elective
10054,1.0,2015-2016,1291,elective
10054,1.0,2015-2016,1067,elective
10054,1.0,2015-2016,1056,elective
10054,1.0,2015-2016,1027,elective
10054,1.0,2015-2016,1026,elective
10054,1.0,2016-2017,1031,compulsory
10054,1.0,2016-2017,1240,compulsory-elective
10054,1.0,2016-2017,1182,compulsory-elective
10054,1.0,2016-2017,1282,elective
10054,1.0,2016-2017,1125,elective
10054,1.0,2016-2017,1098,elective
10054,1.0,2016-2017,1058,elective
10054,1.0,2016-2017,1005,elective
10054,1.0,2017-2018,1278,compulsory
10054,1.0,2017-2018,1061,compulsory
10054,1.0,2017-2018,1253,compulsory-elective
10054,1.0,2017-2018,1199,compulsory-elective
10054,1.0,2017-2018,1117,compulsory-elective
10054,1.0,2017-2018,1237,elective
10054,1.0,2017-2018,1221,elective
10054,1.0,2017-2018,1208,elective
10054,1.0,2017-2018,1046,elective
10054,1.0,2018-2019,1066,compulsory
10054,1.0,2018-2019,1035,compulsory-elective
10054,1.0,2018-2019,1015,compulsory-elective
10054,1.0,2018-2019,1245,elective
10054,1.0,2018-2019,1232,elective
10054,1.0,2018-2019,1227,elective
10054,1.0,2018-2019,1190,elective
10054,1.0,2018-2019,1032,elective
10054,1.0,2019-2020,1148,compulsory
10054,1.0,2019-2020,1074,compulsory
10054,1.0,2019-2020,1189,compulsory-elective
10054,1.0,2019-2020,1168,compulsory-elective
10054,1.0,2019-2020,1027,compulsory-elective
10054,1.0,2019-2020,1242,elective
10054,1.0,2019-2020,1162,elective
10054,1.0,2019-2020,1087,elective
10054,1.0,2019-2020,1031,elective
10054,1.0,2019-2020,1028,elective
10054,1.0,2020-2021,1255,compulsory
10054,1.0,2020-2021,1157,compulsory
10054,1.0,2020-2021,1229,compulsory-elective
10054,1.0,2020-2021,1211,compulsory-elective
10054,1.0,2020-2021,1068,compulsory-elective
10054,1.0,2020-2021,1031,compulsory-elective
10054,1.0,2020-2021,1208,elective
10054,1.0,2020-2021,1127,elective
10054,1.0,2020-2021,1100,elective
10054,1.0,2020-2021,1096,elective
10054,1.0,2020-2021,1078,elective
10054,1.0,2021-2022,1278,compulsory
10054,1.0,2021-2022,1022,compulsory
10054,1.0,2021-2022,1187,compulsory-elective
10054,1.0,2021-2022,1128,compulsory-elective
10054,1.0,2021-2022,1113,compulsory-elective
10054,1.0,2021-2022,1013,compulsory-elective
10054,1.0,2021-2022,1279,elective
10054,1.0,2021-2022,1265,elective
10054,1.0,2021-2022,1246,elective
10054,1.0,2021-2022,1216,elective
10054,1.0,2021-2022,1105,elective
10054,1.0,2022-2023,1289,compulsory
10054,1.0,2022-2023,1201,compulsory
10054,1.0,2022-2023,1280,compulsory-elective
10054,1.0,2022-2023,1150,compulsory-elective
10054,1.0,2022-2023,1068,compulsory-elective
10054,1.0,2022-2023,1038,compulsory-elective
10054,1.0,2022-2023,1278,compulsory-elective
10054,1.0,2022-2023,1245,compulsory-elective
10054,1.0,2022-2023,1190,compulsory-elective
10054,1.0,2022-2023,1045,compulsory-elective
10054,1.0,2023-2024,1237,compulsory
10054,1.0,2023-2024,1039,compulsory-elective
10054,1.0,2023-2024,1032,compulsory-elective
10054,1.0,2023-2024,1236,elective
10054,1.0,2023-2024,1215,elective
10054,1.0,2023-2024,1080,elective
10054,1.0,2023-2024,1074,elective
10054,1.0,2023-2024,1061,elective
10054,1.0,2023-2024,1049,elective
10054,2.0,2013-2014,1047,compulsory
10054,2.0,2013-2014,1045,compulsory
10054,2.0,2013-2014,1292,compulsory-elective
10054,2.0,2013-2014,1154,compulsory-elective
10054,2.0,2013-2014,1090,compulsory-elective
10054,2.0,2013-2014,1266,elective
